# N	Simpson_Error
665	8.43769498715119e-15
667	9.103828801926284e-15
669	7.549516567451064e-15
671	9.769962616701378e-15
673	8.43769498715119e-15
675	8.881784197001252e-15
677	6.8833827526759706e-15
679	8.659739592076221e-15
681	6.8833827526759706e-15
683	7.549516567451064e-15
685	7.549516567451064e-15
687	9.547918011776346e-15
689	7.549516567451064e-15
691	8.215650382226158e-15
693	6.439293542825908e-15
695	7.771561172376096e-15
697	7.771561172376096e-15
699	5.773159728050814e-15
701	5.551115123125783e-15
703	8.43769498715119e-15
705	8.215650382226158e-15
707	7.105427357601002e-15
709	7.549516567451064e-15
711	6.8833827526759706e-15
713	5.773159728050814e-15
715	9.103828801926284e-15
717	8.43769498715119e-15
719	7.993605777301127e-15
721	5.995204332975845e-15
723	6.8833827526759706e-15
725	7.327471962526033e-15
727	6.8833827526759706e-15
729	5.773159728050814e-15
731	6.439293542825908e-15
733	5.329070518200751e-15
735	5.551115123125783e-15
737	5.995204332975845e-15
739	5.773159728050814e-15
741	5.773159728050814e-15
743	5.329070518200751e-15
745	4.218847493575595e-15
747	6.661338147750939e-15
749	4.440892098500626e-15
751	5.995204332975845e-15
753	5.10702591327572e-15
755	4.440892098500626e-15
757	5.329070518200751e-15
759	6.217248937900877e-15
761	5.329070518200751e-15
763	5.551115123125783e-15
765	3.9968028886505635e-15
767	5.329070518200751e-15
769	5.551115123125783e-15
771	4.884981308350689e-15
773	4.884981308350689e-15
775	5.10702591327572e-15
777	4.440892098500626e-15
779	5.995204332975845e-15
781	3.3306690738754696e-15
783	3.3306690738754696e-15
785	5.10702591327572e-15
787	4.218847493575595e-15
789	5.551115123125783e-15
791	3.9968028886505635e-15
793	3.3306690738754696e-15
795	5.10702591327572e-15
797	3.1086244689504383e-15
799	4.440892098500626e-15
801	4.440892098500626e-15
803	4.440892098500626e-15
805	4.440892098500626e-15
807	2.6645352591003757e-15
809	3.9968028886505635e-15
811	3.774758283725532e-15
813	3.9968028886505635e-15
815	3.3306690738754696e-15
817	4.440892098500626e-15
819	4.6629367034256575e-15
821	4.884981308350689e-15
823	4.884981308350689e-15
825	4.6629367034256575e-15
827	3.9968028886505635e-15
829	3.774758283725532e-15
831	3.3306690738754696e-15
833	3.552713678800501e-15
835	4.6629367034256575e-15
837	3.1086244689504383e-15
839	4.6629367034256575e-15
841	1.7763568394002505e-15
843	2.220446049250313e-15
845	4.440892098500626e-15
847	4.440892098500626e-15
849	4.218847493575595e-15
851	2.886579864025407e-15
853	2.6645352591003757e-15
855	3.1086244689504383e-15
857	5.10702591327572e-15
859	2.886579864025407e-15
861	1.7763568394002505e-15
863	1.5543122344752192e-15
865	4.440892098500626e-15
867	3.552713678800501e-15
869	3.1086244689504383e-15
871	3.9968028886505635e-15
873	2.220446049250313e-15
875	2.6645352591003757e-15
877	1.9984014443252818e-15
879	3.9968028886505635e-15
881	4.440892098500626e-15
883	3.774758283725532e-15
885	6.661338147750939e-16
887	8.881784197001252e-16
889	2.886579864025407e-15
891	1.1102230246251565e-15
893	3.9968028886505635e-15
895	3.552713678800501e-15
897	3.3306690738754696e-15
899	3.774758283725532e-15
901	2.220446049250313e-15
903	3.3306690738754696e-15
905	2.886579864025407e-15
907	3.552713678800501e-15
909	3.1086244689504383e-15
911	6.661338147750939e-16
913	1.5543122344752192e-15
915	2.6645352591003757e-15
917	1.9984014443252818e-15
919	1.3322676295501878e-15
921	3.3306690738754696e-15
923	1.9984014443252818e-15
925	2.220446049250313e-15
927	1.7763568394002505e-15
929	2.4424906541753444e-15
931	3.1086244689504383e-15
933	2.886579864025407e-15
935	8.881784197001252e-16
937	2.220446049250313e-15
939	3.1086244689504383e-15
941	1.3322676295501878e-15
943	3.1086244689504383e-15
945	2.6645352591003757e-15
947	2.886579864025407e-15
949	2.886579864025407e-15
951	2.6645352591003757e-15
953	2.4424906541753444e-15
955	8.881784197001252e-16
957	1.3322676295501878e-15
959	1.5543122344752192e-15
961	2.4424906541753444e-15
963	1.7763568394002505e-15
965	3.552713678800501e-15
967	1.1102230246251565e-15
969	1.7763568394002505e-15
971	2.220446049250313e-15
973	2.220446049250313e-15
975	2.4424906541753444e-15
977	2.220446049250313e-15
979	1.9984014443252818e-15
981	1.7763568394002505e-15
983	8.881784197001252e-16
985	2.220446049250313e-15
987	1.7763568394002505e-15
989	1.7763568394002505e-15
991	1.1102230246251565e-15
993	1.3322676295501878e-15
995	1.7763568394002505e-15
997	1.9984014443252818e-15
999	1.5543122344752192e-15
1001	2.220446049250313e-15
1003	3.3306690738754696e-15
1005	1.5543122344752192e-15
1007	2.6645352591003757e-15
1009	1.5543122344752192e-15
1011	1.5543122344752192e-15
1013	4.440892098500626e-16
1015	1.7763568394002505e-15
1017	1.7763568394002505e-15
1019	2.886579864025407e-15
1021	8.881784197001252e-16
1023	4.440892098500626e-16
1025	8.881784197001252e-16
1027	3.3306690738754696e-15
1029	8.881784197001252e-16
1031	2.220446049250313e-15
1033	2.220446049250313e-16
1035	1.9984014443252818e-15
1037	2.886579864025407e-15
1039	2.220446049250313e-16
1041	4.440892098500626e-16
1043	1.3322676295501878e-15
1045	1.1102230246251565e-15
1047	1.1102230246251565e-15
1049	2.4424906541753444e-15
1051	2.220446049250313e-16
1053	2.220446049250313e-15
1055	3.3306690738754696e-15
1057	2.220446049250313e-15
1059	1.5543122344752192e-15
1061	1.3322676295501878e-15
1063	2.6645352591003757e-15
1065	2.6645352591003757e-15
1067	1.3322676295501878e-15
1069	6.661338147750939e-16
1071	6.661338147750939e-16
1073	2.220446049250313e-15
1075	3.9968028886505635e-15
1077	1.7763568394002505e-15
1079	1.3322676295501878e-15
1081	1.9984014443252818e-15
1083	1.3322676295501878e-15
1085	1.3322676295501878e-15
1087	2.886579864025407e-15
1089	1.9984014443252818e-15
1091	4.440892098500626e-16
1093	6.661338147750939e-16
1095	1.5543122344752192e-15
1097	4.440892098500626e-16
1099	1.9984014443252818e-15
1101	6.661338147750939e-16
1103	1.9984014443252818e-15
1105	1.3322676295501878e-15
1107	2.220446049250313e-16
1109	1.7763568394002505e-15
1111	1.5543122344752192e-15
1113	2.220446049250313e-15
1115	1.3322676295501878e-15
1117	2.220446049250313e-16
1119	0.0
1121	1.9984014443252818e-15
1123	1.3322676295501878e-15
1125	8.881784197001252e-16
1127	1.1102230246251565e-15
1129	1.7763568394002505e-15
1131	1.1102230246251565e-15
1133	8.881784197001252e-16
1135	6.661338147750939e-16
1137	0.0
1139	0.0
1141	8.881784197001252e-16
1143	8.881784197001252e-16
1145	1.5543122344752192e-15
1147	2.220446049250313e-16
1149	6.661338147750939e-16
1151	0.0
1153	1.7763568394002505e-15
1155	6.661338147750939e-16
1157	2.6645352591003757e-15
1159	2.220446049250313e-16
1161	8.881784197001252e-16
1163	1.5543122344752192e-15
1165	6.661338147750939e-16
1167	1.1102230246251565e-15
1169	2.220446049250313e-16
1171	2.220446049250313e-16
1173	6.661338147750939e-16
1175	2.4424906541753444e-15
1177	1.5543122344752192e-15
1179	2.220446049250313e-16
1181	2.220446049250313e-15
1183	4.440892098500626e-16
1185	4.440892098500626e-16
1187	6.661338147750939e-16
1189	1.5543122344752192e-15
1191	8.881784197001252e-16
1193	2.6645352591003757e-15
1195	3.1086244689504383e-15
1197	2.220446049250313e-16
1199	1.3322676295501878e-15
1201	2.220446049250313e-16
1203	1.7763568394002505e-15
1205	0.0
1207	1.7763568394002505e-15
1209	4.440892098500626e-16
1211	8.881784197001252e-16
1213	3.3306690738754696e-15
1215	1.1102230246251565e-15
1217	3.1086244689504383e-15
1219	4.440892098500626e-16
1221	2.4424906541753444e-15
1223	4.440892098500626e-16
1225	0.0
1227	8.881784197001252e-16
1229	6.661338147750939e-16
1231	2.220446049250313e-16
1233	1.1102230246251565e-15
1235	4.440892098500626e-16
1237	1.7763568394002505e-15
1239	1.1102230246251565e-15
1241	8.881784197001252e-16
1243	4.440892098500626e-16
1245	1.5543122344752192e-15
1247	1.1102230246251565e-15
1249	1.3322676295501878e-15
1251	1.1102230246251565e-15
1253	6.661338147750939e-16
1255	2.886579864025407e-15
1257	4.440892098500626e-16
1259	1.7763568394002505e-15
1261	4.440892098500626e-16
1263	0.0
1265	3.552713678800501e-15
1267	1.7763568394002505e-15
1269	6.661338147750939e-16
1271	1.5543122344752192e-15
1273	4.440892098500626e-16
1275	6.661338147750939e-16
1277	4.440892098500626e-16
1279	2.220446049250313e-16
1281	1.7763568394002505e-15
1283	1.1102230246251565e-15
1285	1.5543122344752192e-15
1287	1.1102230246251565e-15
1289	3.552713678800501e-15
1291	2.220446049250313e-16
1293	1.3322676295501878e-15
1295	2.220446049250313e-16
1297	2.886579864025407e-15
1299	6.661338147750939e-16
1301	0.0
1303	6.661338147750939e-16
1305	4.440892098500626e-16
1307	1.1102230246251565e-15
1309	0.0
1311	0.0
1313	6.661338147750939e-16
1315	2.220446049250313e-16
1317	2.220446049250313e-16
1319	8.881784197001252e-16
1321	6.661338147750939e-16
1323	1.1102230246251565e-15
1325	8.881784197001252e-16
1327	8.881784197001252e-16
1329	4.440892098500626e-16
1331	6.661338147750939e-16
1333	1.3322676295501878e-15
1335	4.440892098500626e-16
1337	1.5543122344752192e-15
1339	1.1102230246251565e-15
1341	1.3322676295501878e-15
1343	2.220446049250313e-16
1345	6.661338147750939e-16
1347	0.0
1349	1.5543122344752192e-15
1351	1.5543122344752192e-15
1353	2.220446049250313e-15
1355	4.440892098500626e-16
1357	6.661338147750939e-16
1359	2.220446049250313e-16
1361	2.220446049250313e-16
1363	2.220446049250313e-16
1365	2.220446049250313e-15
1367	4.440892098500626e-16
1369	2.220446049250313e-15
1371	4.440892098500626e-16
1373	1.5543122344752192e-15
1375	1.9984014443252818e-15
1377	8.881784197001252e-16
1379	1.1102230246251565e-15
1381	1.7763568394002505e-15
1383	1.9984014443252818e-15
1385	3.774758283725532e-15
1387	1.5543122344752192e-15
1389	8.881784197001252e-16
1391	1.1102230246251565e-15
1393	1.1102230246251565e-15
1395	1.3322676295501878e-15
1397	1.9984014443252818e-15
1399	6.661338147750939e-16
1401	3.552713678800501e-15
1403	2.220446049250313e-16
1405	8.881784197001252e-16
1407	1.9984014443252818e-15
1409	1.7763568394002505e-15
1411	6.661338147750939e-16
1413	2.220446049250313e-16
1415	2.220446049250313e-16
1417	2.220446049250313e-16
1419	1.9984014443252818e-15
1421	1.1102230246251565e-15
1423	1.1102230246251565e-15
1425	2.220446049250313e-16
1427	2.220446049250313e-15
1429	1.7763568394002505e-15
1431	1.1102230246251565e-15
1433	4.440892098500626e-16
1435	1.9984014443252818e-15
1437	2.220446049250313e-15
1439	6.661338147750939e-16
1441	1.3322676295501878e-15
1443	2.4424906541753444e-15
1445	1.7763568394002505e-15
1447	8.881784197001252e-16
1449	2.220446049250313e-15
1451	8.881784197001252e-16
1453	4.440892098500626e-16
1455	8.881784197001252e-16
1457	0.0
1459	2.220446049250313e-16
1461	2.220446049250313e-16
1463	1.9984014443252818e-15
1465	6.661338147750939e-16
1467	2.4424906541753444e-15
1469	1.3322676295501878e-15
1471	2.220446049250313e-16
1473	1.9984014443252818e-15
1475	8.881784197001252e-16
1477	2.220446049250313e-16
1479	1.3322676295501878e-15
1481	2.220446049250313e-16
1483	1.1102230246251565e-15
1485	6.661338147750939e-16
1487	8.881784197001252e-16
1489	2.220446049250313e-16
1491	1.9984014443252818e-15
1493	1.5543122344752192e-15
1495	2.220446049250313e-16
1497	8.881784197001252e-16
1499	0.0
1501	1.7763568394002505e-15
1503	1.5543122344752192e-15
1505	2.4424906541753444e-15
1507	1.5543122344752192e-15
1509	1.9984014443252818e-15
1511	2.220446049250313e-15
1513	8.881784197001252e-16
1515	8.881784197001252e-16
1517	1.5543122344752192e-15
1519	6.661338147750939e-16
1521	1.7763568394002505e-15
1523	4.440892098500626e-16
1525	2.220446049250313e-16
1527	1.3322676295501878e-15
1529	1.1102230246251565e-15
1531	2.220446049250313e-16
1533	6.661338147750939e-16
1535	8.881784197001252e-16
1537	2.220446049250313e-16
1539	1.7763568394002505e-15
1541	1.1102230246251565e-15
1543	2.220446049250313e-16
1545	8.881784197001252e-16
1547	2.220446049250313e-15
1549	1.1102230246251565e-15
1551	1.3322676295501878e-15
1553	2.4424906541753444e-15
1555	1.3322676295501878e-15
1557	4.440892098500626e-16
1559	6.661338147750939e-16
1561	4.440892098500626e-16
1563	6.661338147750939e-16
1565	0.0
1567	1.7763568394002505e-15
1569	0.0
1571	2.220446049250313e-16
1573	8.881784197001252e-16
1575	1.1102230246251565e-15
1577	2.4424906541753444e-15
1579	2.220446049250313e-16
1581	1.3322676295501878e-15
1583	1.9984014443252818e-15
1585	1.3322676295501878e-15
1587	2.220446049250313e-16
1589	2.220446049250313e-15
1591	2.220446049250313e-16
1593	1.5543122344752192e-15
1595	4.440892098500626e-16
1597	1.7763568394002505e-15
1599	8.881784197001252e-16
1601	0.0
1603	3.552713678800501e-15
1605	4.440892098500626e-16
1607	2.220446049250313e-16
1609	2.220446049250313e-16
1611	2.220446049250313e-16
1613	2.4424906541753444e-15
1615	6.661338147750939e-16
1617	4.440892098500626e-16
1619	2.220446049250313e-16
1621	0.0
1623	1.5543122344752192e-15
1625	1.9984014443252818e-15
1627	4.440892098500626e-16
1629	1.1102230246251565e-15
1631	6.661338147750939e-16
1633	4.440892098500626e-16
1635	6.661338147750939e-16
1637	6.661338147750939e-16
1639	2.220446049250313e-16
1641	1.3322676295501878e-15
1643	8.881784197001252e-16
1645	6.661338147750939e-16
1647	6.661338147750939e-16
1649	8.881784197001252e-16
1651	6.661338147750939e-16
1653	1.5543122344752192e-15
1655	1.1102230246251565e-15
1657	3.1086244689504383e-15
1659	4.440892098500626e-16
1661	1.3322676295501878e-15
1663	1.7763568394002505e-15
1665	1.5543122344752192e-15
1667	2.220446049250313e-16
1669	4.440892098500626e-16
1671	1.7763568394002505e-15
1673	1.1102230246251565e-15
1675	1.1102230246251565e-15
1677	1.3322676295501878e-15
1679	4.440892098500626e-16
1681	4.440892098500626e-16
1683	8.881784197001252e-16
1685	2.220446049250313e-16
1687	6.661338147750939e-16
1689	3.1086244689504383e-15
1691	8.881784197001252e-16
1693	2.220446049250313e-16
1695	1.3322676295501878e-15
1697	6.661338147750939e-16
1699	0.0
1701	1.1102230246251565e-15
1703	4.440892098500626e-16
1705	8.881784197001252e-16
1707	4.440892098500626e-16
1709	6.661338147750939e-16
1711	2.220446049250313e-16
1713	1.3322676295501878e-15
1715	1.7763568394002505e-15
1717	1.3322676295501878e-15
1719	4.440892098500626e-16
1721	2.220446049250313e-16
1723	2.220446049250313e-16
1725	0.0
1727	8.881784197001252e-16
1729	6.661338147750939e-16
1731	4.440892098500626e-16
1733	2.220446049250313e-16
1735	6.661338147750939e-16
1737	8.881784197001252e-16
1739	1.1102230246251565e-15
1741	6.661338147750939e-16
1743	8.881784197001252e-16
1745	1.5543122344752192e-15
1747	6.661338147750939e-16
1749	3.1086244689504383e-15
1751	0.0
1753	1.1102230246251565e-15
1755	1.7763568394002505e-15
1757	1.3322676295501878e-15
1759	4.440892098500626e-16
1761	2.220446049250313e-15
1763	1.7763568394002505e-15
1765	6.661338147750939e-16
1767	2.220446049250313e-16
1769	2.220446049250313e-16
1771	2.6645352591003757e-15
1773	4.440892098500626e-16
1775	1.5543122344752192e-15
1777	1.1102230246251565e-15
1779	4.440892098500626e-16
1781	1.1102230246251565e-15
1783	6.661338147750939e-16
1785	2.220446049250313e-16
1787	1.5543122344752192e-15
1789	6.661338147750939e-16
1791	4.440892098500626e-16
1793	8.881784197001252e-16
1795	6.661338147750939e-16
1797	2.4424906541753444e-15
1799	2.220446049250313e-16
1801	2.6645352591003757e-15
1803	3.552713678800501e-15
1805	6.661338147750939e-16
1807	1.7763568394002505e-15
1809	2.4424906541753444e-15
1811	1.3322676295501878e-15
1813	1.7763568394002505e-15
1815	1.1102230246251565e-15
1817	1.1102230246251565e-15
1819	4.440892098500626e-16
1821	2.220446049250313e-16
1823	8.881784197001252e-16
1825	2.886579864025407e-15
1827	2.220446049250313e-15
1829	1.5543122344752192e-15
1831	2.4424906541753444e-15
1833	2.4424906541753444e-15
1835	2.220446049250313e-16
1837	1.3322676295501878e-15
1839	6.661338147750939e-16
1841	2.220446049250313e-16
1843	2.220446049250313e-16
1845	1.5543122344752192e-15
1847	4.440892098500626e-16
1849	6.661338147750939e-16
1851	0.0
1853	1.5543122344752192e-15
1855	2.220446049250313e-16
1857	6.661338147750939e-16
1859	1.5543122344752192e-15
1861	2.220446049250313e-16
1863	1.1102230246251565e-15
1865	2.220446049250313e-16
1867	6.661338147750939e-16
1869	6.661338147750939e-16
1871	1.7763568394002505e-15
1873	2.4424906541753444e-15
1875	1.3322676295501878e-15
1877	1.5543122344752192e-15
1879	1.3322676295501878e-15
1881	8.881784197001252e-16
1883	8.881784197001252e-16
1885	2.6645352591003757e-15
1887	2.220446049250313e-16
1889	1.9984014443252818e-15
1891	4.440892098500626e-16
1893	2.220446049250313e-15
1895	2.220446049250313e-16
1897	1.1102230246251565e-15
1899	3.1086244689504383e-15
1901	0.0
1903	1.9984014443252818e-15
1905	4.440892098500626e-16
1907	1.5543122344752192e-15
1909	4.440892098500626e-16
1911	2.6645352591003757e-15
1913	4.440892098500626e-16
1915	1.7763568394002505e-15
1917	1.1102230246251565e-15
1919	8.881784197001252e-16
1921	1.3322676295501878e-15
1923	8.881784197001252e-16
1925	0.0
1927	0.0
1929	4.440892098500626e-16
1931	2.4424906541753444e-15
1933	1.1102230246251565e-15
1935	1.1102230246251565e-15
1937	2.220446049250313e-16
1939	4.440892098500626e-16
1941	2.220446049250313e-16
1943	6.661338147750939e-16
1945	1.3322676295501878e-15
1947	2.220446049250313e-15
1949	0.0
1951	4.440892098500626e-16
1953	2.220446049250313e-16
1955	2.220446049250313e-16
1957	1.3322676295501878e-15
1959	1.1102230246251565e-15
1961	2.220446049250313e-15
1963	2.220446049250313e-16
1965	1.1102230246251565e-15
1967	6.661338147750939e-16
1969	1.9984014443252818e-15
1971	1.5543122344752192e-15
1973	0.0
1975	4.440892098500626e-16
1977	1.1102230246251565e-15
1979	1.1102230246251565e-15
1981	1.5543122344752192e-15
1983	1.3322676295501878e-15
1985	1.7763568394002505e-15
1987	2.220446049250313e-16
1989	1.1102230246251565e-15
1991	4.440892098500626e-16
1993	1.9984014443252818e-15
1995	4.440892098500626e-16
1997	2.220446049250313e-16
1999	1.1102230246251565e-15
2001	0.0
2003	1.3322676295501878e-15
2005	4.440892098500626e-16
2007	2.4424906541753444e-15
2009	0.0
2011	2.886579864025407e-15
2013	6.661338147750939e-16
2015	1.9984014443252818e-15
2017	0.0
2019	6.661338147750939e-16
2021	2.220446049250313e-16
2023	6.661338147750939e-16
2025	1.3322676295501878e-15
2027	2.220446049250313e-16
2029	1.3322676295501878e-15
2031	2.220446049250313e-16
2033	2.220446049250313e-16
